,Name,Street,Category,Price Tags,Average Rating,Review,Date,Rating
1607,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"One of the sandwich spots everyone should try in Burlington. If you can get through by phone, order ahead. Weekdays aren&amp;#39;t too bad, but I&amp;#39;ve seen a line out the door on a nice weekend. Get a small unless you have someone to share it with or want to eat for a couple days.<br&gt;<br&gt;4 for very good sandwiches that are sometimes tricky to order by phone, +1 because they insist on masks or otherwise will turn you away.",7/25/2020,5
1608,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Where to start. This place will get you through college. 100 stars. Best brekky sandwich in the game. BEC w onion and chipotle mayo on an everything... they whip up the chipotle themselves daily and it always has a great little kick on the back side. Their chicken sandwiches are a can&amp;#39;t miss. Whichever one you get. <br&gt;<br&gt;Cool stuff about HSD: everything. But order a wildcard... they literally just make you something wild. I&amp;#39;ve gotten a breakfast sandwich with bacon, egg, ham and pork roll in between two eggo waffles smothered in maple syrup. One time I got a chicken sandwich and they scooped out the bun and loaded it up with their homemade chili. <br&gt;<br&gt;They have everything you need and their beer selection is so on point. <br&gt;<br&gt;Every now and then if I&amp;#39;m feeling nostalgic I just read the HSD reviews and it brings me back to waking up on a summer weekend with my buddies, getting a bunch of bottles of Andre and breakfast sandwiches to start the day. <br&gt;<br&gt;Order ahead. Call a million times Bc you won&amp;#39;t get through the first time. WANFA!",6/5/2019,5
1609,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Very bad service, sandwich was burnt and overpriced. Kind of feel like they&amp;#39;re taking advantage of the tourists and students with the pricing. It has potential but they should consider hiring workers that know how to treat their customers because they are working service jobs. They act like you&amp;#39;re bothering them when it&amp;#39;s their job to help you.",3/17/2021,2
1610,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"This place has the best sandwiches in Burlington. The customer service is on point. Sure, they get busy often... but that is a reflection of repeat customers for the reasons stated.",5/4/2020,5
1611,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Absolutely amazing staff, amazing sandwiches, affordable items and high quality portions. They hold it down, and serve the community well!",2/28/2021,5
1612,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"I&amp;#39;m going to preface this with, I&amp;#39;m from out of town here with my Boyfriend for a few days to get the full &amp;#34;Burlington Experience&amp;#34;. We were searching to something quick, and since he used to live here, he suggested it and I agreed not knowing any better. We had asked the cook (pictured in black), where we should order and immediately was hit back with &amp;#34;at the counter&amp;#34; in a very rude and aggressive, non welcoming way. Being that this used to be &amp;#34;the spot&amp;#34; I figured I&amp;#39;d let it slide and move on. When we came up to order, I asked if egg whites were an option, as I&amp;#39;m allergic to the yolk. The cashier was friendly and was told, again by the smug &amp;#34;chef&amp;#34; &amp;#34;it&amp;#39;s Saturday morning and I&amp;#39;m by myself so no I won&amp;#39;t do that.&amp;#34; A simple no I&amp;#39;m sorry would have sufficed. The fact that he yelled and was annoyed by our presence was a huge turn off.  The meals came, and on his there was 1 egg to fill a huge everything bagel, and one slice of pork roll, mine was a slice of sausage, same idea. Great place if you like being talked down to as a customer, and want sub par food, but maybe The Mid Atlantic spoiled me ‍.  PS the cashier jumped in to help, after handling money without gloves or washing his hands.",7/14/2018,1
1613,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,I had to call them literally 500 times to get through but i did it because it&amp;#39;s always  so so so good. The only thing is I wish they would include some more fresh and healthy ingredients on the menu like arugula or or avocado or something.,7/17/2020,4
1614,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Never coming here again.  Why do the people who work here think it&amp;#39;s OK to be complete hipster-douche bags?  First of all, on the phone when I said, &amp;#34;Hi, can I place an order?&amp;#34; he answered with &amp;#34;Well that&amp;#39;s why you called, isn&amp;#39;t it?&amp;#34;  Second, they don&amp;#39;t have a website so I had to Google their menu.  I found something that said the salads are custom, made-to-order, so I figured an antipasto was doable.  No problems ordering it on the phone.<br&gt;<br&gt;When I got there, the same douchebag made a face and said, &amp;#34;By the way, you&amp;#39;re going to have to be more specific with your salad orders from now on.&amp;#34;  How does someone who works in a deli not know what an antipasto salad is?  Furthermore, he could have mentioned this one the phone and I would have just ordered something else.  He argued with me and kept insisting I was looking at the wrong menu.<br&gt;  <br&gt;They gave me a good salad, but the place itself is gross and dirty and it&amp;#39;s not worth dealing with the bad service.  If you&amp;#39;re going to fight with your customers about ordering off the non-existent menu, get a website.<br&gt;<br&gt;You guys, you work in a deli.  Get over yourselves.",2/22/2016,1
1615,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,This place rules.  Their breakfast sandwiches are the bomb and the staff is cool.  It is a very popular spot so you&amp;#39;re best off calling your order in before you go!,2/6/2019,5
1616,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"This place is perfect for a little hangover pick me up. The food is just the right balance of greasy and delicious, and it&amp;#39;s cheap too.  The employees aren&amp;#39;t always friendly but that&amp;#39;s kind of their thing, part of the places charm, and they get real busy.  Definitely would recommend for a quick sandwich fix.",2/2/2019,5
1617,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"I remember Henry st deli having awesome sandwiches back in the day and, having just moved back to Burlington, I was psyched to nom down on some delicious greasy breakfast sandwiches this morning. Bacon egg and cheese... Shouldn&amp;#39;t be hard to fuck up. <br&gt;<br&gt;What I received was a large stale bun that took up 80% of the sandwich with a pathetic little egg hiding in between. Even taking off half the bun hardly made the sandwich eatable. <br&gt;<br&gt;Next time I&amp;#39;ll just go to KKD.",3/27/2016,1
1618,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"This is it.  In the pantheon of Burlington sandwich stops, Henry Street Deli reigns supreme.  They pull off the magical trifecta of huge portions, quality ingredients, and low prices unlike any place else in the area. <br&gt;<br&gt;There are usually lines, and you can phone your order in ahead of time, but I like to take the 10 minutes out of my day to wait around, check out the beer selection (there&amp;#39;s often popular stuff here that&amp;#39;s long gone other places), and just take in the bustle... mostly happy college kids on both sides of the counter. <br&gt;<br&gt;Make sure to order a small sandwich, &amp;#34;cut in half&amp;#34;, unless your jaw opens 180 degrees or you plan on sharing with half a dozen people, which the large would likely feed.  <br&gt;<br&gt;Go here hungry and go here often and hope they never, ever go out of business. <br&gt;<br&gt;(Full disclosure, I&amp;#39;ve been coming here for close to 30 years.  I grew up two blocks away on N. Willard &amp;amp; Pearl, and I can still remember my brother and I taking blank checks here, as two kids with a mom who worked full time and wasn&amp;#39;t often around at dinnertime.  <br&gt;<br&gt;We&amp;#39;d grab Coca Colas, turkey bacon sandwiches, and fistfuls of Lemonheads, Mike &amp;amp; Ikes, and Shocktarts.  I remember when they had a video store in here.  I remember hunting through couch cushions for rogue nickles and pennies and bringing my candy haul to Pomeroy Park to eat on the jungle gym.  And I remember stocking up on goodies each summer to comfort me at sleep away camp.)<br&gt;<br&gt;Call me nostalgic, but this place really is as good as it gets.)",5/19/2016,5
1619,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"System Of A Down as the soundtrack; bearded tatted peeps behind the counter. An excellent grilled chicken with peanut sauce and slaw sub, on a great roll. Clearly a cool little neighborhood bodega that&amp;#39;s worth a stop.",2/23/2016,3
1620,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Honestly, I&amp;#39;ve been supporting Henry St for about a year and a half now consistently and I have to say it&amp;#39;s a big mistake. While the food is always good and fills me up, the customer service is the worst I&amp;#39;ve ever experienced, and it always that bad. If by the off chance that someone now actually picks up the phone, they are incredibly rude and don&amp;#39;t talk to you as someone who is supporting their business. Normally when I try to call, it goes to busy even when I try calling 10 times in the timespan of 30 minuets. When I walk to go place an order, still trying to call the whole time, the cashier is generally leaning against the cook line with her arms crossed. To me, that appears that during the lunch rush they turn their phones off. When I go to pick my food up, they are incredibly rude, condescending, and passive aggressive. I&amp;#39;m always charged a different price even though I&amp;#39;ve only ever ordered the same thing. If I come and pay early, they tell me &amp;#34;well bring it out to you when it&amp;#39;s ready&amp;#34; and 90% of the time, I go back in looking for my food to find it just on the counter waiting for me. When I finally get my food and ask for a bag, the bleach blonde short haired cashier  just hands me the bag and makes me pack everything up just staring at me. I&amp;#39;ve worked in restaurants since I was 12 years old and understand how to respect a customer and clearly none of their employees have ever learned.",6/15/2020,1
1621,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Was in town to reminisce for old times sakes.... Stopped by the Needs, Flatbread and then thought about breakfast. 5 years ago this place was slammed every weekend morning and some how they are now busier. <br&gt;<br&gt;Tips for the uninitiated, call in with a prepared order... pass the phone to your bro and get hung up on. Too busy to wait for Chet to order his 3 egg white w avocado and swiss.<br&gt;<br&gt;Be aware, this place is not the 4 Seasons and not a mass restauraint. They have 2 tiny burners and cook bacon fresh every morning. <br&gt;<br&gt;TLDR; have your order ready, be prepared to wait on weekends. <br&gt;<br&gt;WANFA",3/5/2016,5
1622,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Few tips and then review: 1) in a rush? Call ahead, no matter what day or time. 2) put the cell phone away and pay attention. <br&gt;<br&gt;For the review- been coming here for a long, long time. Saw lots of changes but the place is a beast for its comparative size. The complaints, it seems, are of the service variety and not product quality. <br&gt;<br&gt;Lunch subs are huge, like 2+ meal huge. I&amp;#39;m a cold sub guy (turkey and Swiss, holla atcha boy) but you can&amp;#39;t go wrong with the chipotle or pesto chicken sandwich. <br&gt;<br&gt;Great booze selection, however I do miss Quattro Copa&amp;#39;s on a cold Saturday night. <br&gt;<br&gt;Frankly, if you&amp;#39;re not an idiot or a bougey moron you&amp;#39;ll get on fine. <br&gt;<br&gt;-WANFA-",8/11/2015,5
1623,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"**Over the last several Months, this place has stepped it up. <br&gt;Better bread, Better service. And reliable qrantity of usually purchased Items. Always have everything stocked &amp;amp; ready to buy...<br&gt;..When the basics are needed, w/o having<br&gt;To Drive anywhere. This is one of the Best, if not the Best Delis in BTown, especially around the College area.<br&gt; And always... A great vibe!<br&gt;*Recommend that you Bring &amp;#34;Deli Salads&amp;#34;<br&gt;Cole Slaw, Mac Salad, etc<br&gt;**thank you for the salads- jutfffrf",2/16/2015,5
1624,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"There are very few places where I can get a really good breakfast sandwich, Henry Street Deli is definitely one of those places. I always get a bacon, sausage, egg and cheese on a bulky roll with ketchup. It&amp;#39;s always hot, and its always delicious. Never settle for fast food when you can walk up to Henry Street and grab one of the best morning sandwiches Burlington has to offer. <br&gt;<br&gt;But wait! They are a full service deli, so you can also grab lunch. I recommend any of their meats. Full of flavor and a compliment to their fantastic assortment of cheeses and other sandwich accessories. You really can&amp;#39;t go wrong. <br&gt;<br&gt;Always 5 stars for Henry Street.",10/29/2015,5
1625,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"College frat house turned convenience store with a twist. . THEY MAKE BREAKFAST SANDWICHES (and subs too) !<br&gt;<br&gt;You looking for a bacon egg and cheese? Forget McDonald&amp;#39;s, go local. Equally as cheap and infinitely tastier, for about 4 bucks you get the most legit bagel, a solid sunny side up egg, some cheese and bacon, and a plethora of sauces and veggies to choose from.<br&gt;<br&gt;On a weekend, there&amp;#39;s a pretty steady rush. More so in the morning, so if you know what you want, call ahead. <br&gt;<br&gt;Also double check your order. They definitely screw it up sometimes, but whatever.",6/27/2015,3
1626,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"After seeing the reviews on yelp, I had a craving for a good sandwich, so decided to take my boyfriend to check this place out.<br&gt;<br&gt;We loved the sandwiches - they were fresh, filling, and a good deal! I got a medium one that stretched into two meals, for a very low, price of 5.99! My S.O. got a large and wasn&amp;#39;t even able to finish it. This is a great testament to the size of these sandwiches!<br&gt;<br&gt;We did have a few problems with the place, though: The service was not pleasant. The music they played was tolerable, until they turned it up so loud that It was hard to even hear my S.O. speak. Beyond that, it wasn&amp;#39;t even music that would have been acceptable in a professional setting.<br&gt;<br&gt;The store was also filthy. There were cigarettes on the floor, and piles of cardboard that had flies crawling all over them. If they cant handle simple things like sweeping, and taking out the trash - how do they handle their food prep area?<br&gt;<br&gt;For what it&amp;#39;s worth I&amp;#39;d come here again in the future despite the negatives. The food really was good, and the prices were great. Maybe next time it will be a bit clear, and a bit more professional, and I can give a better review!",8/28/2013,3
1627,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"A delicious hidden gem we discovered while in Burlington! Probably one of the best grinder sandwiches I have ever had! You would not expect it when you pull up to this place, but definitely worth stopping! We love to get their sandwiches every year when We visit yet still watch football in the hotel Sundays!",10/8/2017,5
1628,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"My boyfriend would rave about Henry St. Deli after multiple trips to Burlington. I finally experienced how delicious their breakfast sandwich is!<br&gt;Perfectly constructed breakfast sandwich. Even with multiple ingredients, they prepare and wrap the sandwich so it doesn&amp;#39;t get too messy. The egg was fried just enough, not too little where it&amp;#39;s a huge mess and not over-cooked. <br&gt;Calling ahead is key as other reviewers have suggested!",8/16/2015,5
1629,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"This place is awesome. The sandwiches are large, packed and cheap. Be sure to order ahead of time as the line can get pretty long. Add Siriacha mayo to ANYTHING! Staff seem to enjoy their time together but they can get a bit stressed out with the overwhelming traffic. Their beer selection is great and their groceries provide the basic essentials for college kids. I&amp;#39;ve been coming here for a few years now and will continue to come here. Cheers and Yelp on!",5/20/2016,4
1630,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Henry St Deli rocks. I&amp;#39;ve been going here since UVM back in 1996. Don&amp;#39;t get ripped of on Church St, it&amp;#39;s worth the few block walk. <br&gt;Best value for your buck as far as deli&amp;#39;s in B&amp;#39;town go. Nice fresh quality ingredients and they don&amp;#39;t skimp on the bacon. <br&gt;I dare you to try and eat a large with a small bag of chips. <br&gt;Breakfast sandwiches too.  <br&gt;There will be a line around 9am, noon, and dinner. Mainly filled with college folks. <br&gt;Good selection of VT brews too. <br&gt;My wife got me a t-shirt for Christmas and then had to tell me to stop wearing it. <br&gt;That&amp;#39;s how much I love the place.",3/19/2014,4
1631,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,"Great sandwiches, Great Prices, Great beer selection.  Reopened 5/6/17 after 10 month closure due to a fire elsewhere in their building.",5/9/2017,5
1632,HENRY STREET DELI ,Henry St,"convenience,delis,food,restaurant",1,4.0 ,Forgot the bacon on my bacon egg and cheese. What kind of sick fuck orders a bagel with just egg and cheese,10/3/2015,1
1633,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"I was just chilling in Starbucks looking outside figuring out whether I should splurge and eat out again. Even though I think I have a food truck problem, today was not helpful in resolving the issue.<br&gt;<br&gt;I was afraid that by the time I approached the cart he would be closing up shop so I waited for someone else to be served first.<br&gt;<br&gt;I got the Gyro Kebab Wrap. $7<br&gt;<br&gt;The man running the show didn&amp;#39;t talk much, but he was great at making sure my food was prepared just right and extra warm. <br&gt;<br&gt;I am no Turkish cuisine expert...but speaking as passer byer the meat was seasoned perfectly and packed so well. Definitely worth a try!",6/27/2015,5
1634,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"They&amp;#39;re closed and/or not at that address. A very frustrating search for a non-existent business. Catch up, Yelp.",10/1/2022,1
1635,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Awesome food, great quality, and decent prices! If you are hungry for Mediterranean food, this is your spot.",7/22/2022,5
1636,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Lovely place . service is amazing <br&gt;remind me of my county. tasty of home! <br&gt;food is really nice!,10/15/2021,4
1637,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Great food and service. Had chicken shish kabab and appetizers platter. Just phenomenal food. Love the Mideast ambiance and the some utensils were just like going to Istanbul.,2/18/2022,5
1638,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,You have 2 options:<br&gt;1. Spend $30-$40 and eat something lower than normal and support large business owners with not friendly staff.<br&gt;2. Spend $10-$12 and eat a fresh tasty food and support young friendly people as small business owners.<br&gt;This by far was the best fresh food we&amp;#39;ve found in Burlington.<br&gt;Try it in first day so you won&amp;#39;t regret paying for low quality food and bad customer service.,7/7/2021,5
1639,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Love this place, we&amp;#39;ve been here on a number of occasions and every time food is delicious.  Friendly staff too.  Love the babaganoush and Falafel Pitas.  Would definitely return.",4/16/2021,5
1640,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Craving for something less regular than pizza and burgers. I saw the reviews and decided to check it out. I ordered the $12 Istambul Plate, sampler that had a bit of everything. I clearly was not disappointed, and the service was great. The dish was very fresh and light. I wish I can have it every day.",7/15/2018,5
1641,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Great food and service. Excellent deserts and Turkish tea. Very nice and cozy environment. One of the best shish kabab we have had in a long time. Thanks,8/29/2019,5
1642,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"I&amp;#39;ve eaten a lot of falafel pitas and gyros in my life, mostly in Brooklyn and Israel. The one I had yesterday, bought from this little food cart in Burlington, Vermont was the best of them all.  Perfectly seasoned, crisp freshly made falafels, a wonderful melange of fresh veggies, all married by a bright and tangy tzadziki sauce...the usual Ingredients, but somehow it all comes together to be the one gyro that rules them all.",6/10/2018,5
1643,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,The food is amazing. Opens your eyes to a whole new world of flavor. If you walk by you dont know what you are missing . So stop and enjoy you wont regret it. I only wish i still worked downtown.,5/3/2019,5
1644,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"We came to Burlington for a vacation time and after cruise ride and roaming in Church Street, we felt hungry. I always like streetfood and started for searching food. We took Istambul Plate and it was awesome.",7/3/2016,5
1645,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Highly recommended! Outstanding staff and delicious food. Worth going out of your way for.,7/20/2017,5
1646,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"There really isn&amp;#39;t a whole lot wrong with this place.  It&amp;#39;s clean, comfortable and nicely decorated.  The food is all very good.  The portions are a bit small and yes it&amp;#39;s not as intensely spiced as other Turkish restaurants I&amp;#39;ve frequented.  Still, I appreciate that it&amp;#39;s pretty easy to find tasty and healthy food here since most of the entrees are grilled and served with vegetables.  What truly stands out about this place is the service.  They are just about the sweetest, most polite people working here.  They give this place a very distinct, family feel to the place.",8/21/2016,4
1647,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Nice food cart with good food, friendly service, and a fair price. What more could you ask for? A nice break from the usual food served on Church Street.",7/23/2017,3
1648,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Great food and a great mixture of things to try that aren&amp;#39;t found around every corner in Vermont, friendly worker and awesome prices, Can&amp;#39;t go wrong!",12/16/2017,5
1649,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Decent food, a bit pricey for the size of the portion. The side was ridiculously small. The appetizer was a large pita bread no sauce of amy kind to go along with it.  Also they didn&amp;#39;t have any Turkish chutneys.",6/14/2016,2
1650,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Right across from the mall entrance with Starbucks. I heard many great things so I thought I&amp;#39;d give it a try. Man was I in for a treat. The falafel wrap is the best around! I even saved it for dinner and it was still the best falafel I&amp;#39;ve had around here. It was love at first bite! I&amp;#39;m a permanent fan of this place. <br&gt;<br&gt;The owner is so great and so is the female worker. Great customer service. They are fast and efficient. Definitely worth waiting 10-15 minutes for. Great alternative to traditional meals, especially when it&amp;#39;s really crowded and nice out. I will be back many times for sure! I can&amp;#39;t wait to try the other menu items! <br&gt;<br&gt;P.S - They accept credit cards :D",10/4/2015,5
1651,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"The platter is fresh.  It took a while to make the food.  In general, it was very good.",9/4/2016,4
1652,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Got to love how fresh their food is.You can taste every fresh spice &amp;amp; herb. Also great variety. I would definitely advise to jump out of your comfort box here. Nothing is to pickled or to spicy. All ingredients seemed to work insinc of each other. Nothing being overly done. If hesitant you can always (even thought not on dinner menu) get as  wrap. It was so nice having fresh ethnic food. This place was a gem of a find. Staff also very nice &amp;amp; accommodating.,10/22/2017,5
1653,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Love the gyro wraps and falafels! Unique and satisfying, a fresh spin on a usually greasy snack. I love the subtle hint of cilantro and dill. Friendly guy, great food and clean, cute cart. Always a good experience.",5/17/2015,5
1654,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Love this cart. Great Falafel wrap. Probably the best Falafel around (since Farrah&amp;#39;s is gone). The flavors are amazing! Always a good amount of food. Priced right, friendly service, great food!",3/22/2015,5
1655,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"The kebab I had here was mouthwatering, and greatly exceeded expectations. Muzo&amp;#39;s is a lovely little food cart on Church Street, across from Starbucks and the mall, so around the intersection of Bank Street, I guess. The man running the cart was very friendly, and watching him make my food was fun for me. The kebabs he serves aren&amp;#39;t shish kebabs, so the meat&amp;#39;s not on skewers, but served as smaller pieces wrapped in Turkish pita bread, which is so much tastier than your average pita bread. I had a chicken kebab (which had a fancier name that I currently can&amp;#39;t remember), and I&amp;#39;m salivating just thinking about it. The chicken is seasoned and served in its own delicious juices, wrapped in the pita with diced fresh tomato and parsley, I think? If parsley&amp;#39;s really not your thing, avoid this dish because there&amp;#39;s quite a bit of it. But I will the usual parsley-ness (that weird, bitter-ish overtone) was unnoticeable, and combined with the tomato it was just the right amount to cut the greasy heaven of the chicken juices. It was actually very refreshing, and a perfect complement to the chicken&amp;#39;s heavy flavor.<br&gt;<br&gt;The portion made for a hefty, filling lunch. I very much enjoyed it and will be visiting again when the weather is warmer.",1/11/2013,5
1656,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"After walking up and down Church Street wondering what to eat that wasn&amp;#39;t heavy or touristy, I settled on a gyro plate from this food cart. It was tasty -- gyro, lettuce, tomato, basil, and tzatziki sauce -- but I wish the meat was hotter and there were more tomatoes. I suppose I could have asked but hey. For $9 it was a good deal and filled me up.",8/16/2014,4
1657,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,Found him on Saturday early afternoon in front of the mall entrance. Hes a friendly guy and is serving fresh authentic food. We tried the gyro kebab this time and it was awesome. Good tzatziki sauce but Id like more on the gyro. Good amount of meat. We will be back,6/28/2014,4
1658,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,We tried the falafel and a cigar borek. Both tasted fresh and light and flavorful. The guy making the food fresh before our eyes was talkative and friendly. The wait wasn&amp;#39;t long at all. Considering he made it fresh and the food was awesome it was well worth a few extra minutes. He asked if we wanted to share the food and we said yes. He cut the falafel in half and the cigar borek too which was nice. It wasn&amp;#39;t quite enough for the half of each to be called a lunch but a light lunch. We were both satisfied with the food and the experience and cant wait to go back and try the gyro.,8/18/2013,4
1659,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"Delicious, fast, fresh Turkish food.  Best gyro in town, hands-down, and wonderful dolmas.  A $12 Turkish Delight plate could feed you for 2 entire days, or you and a date for a big dinner.",7/28/2016,5
1660,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,"After weeks of waiting for the cart I found it open during lunchtime on a Friday.  My hopes and dreams of a large and delicious Mediterranean veggie platter were fulfilled.  The food is incredible, hoping they expand to a permanent location.",9/26/2014,5
1661,CAFE ISTANBUL HALAL MEDITERRANEAN CUISINE ,NA,"foodstands,halal,mediterranean,restaurant",1,4.5 ,The delicious smells from the cart drew us in.  My husband and I split a gyro wrap for a snack and it was amazing.  Cant wait to go back to try the dolmas and the Istanbul plate.  Muzo is a super nice guy too.  This will be my new church street quick bite stop!,7/5/2014,5
1662,THE CAFE HOT. ,Main St,"breakfast_brunch,restaurant",ul,4.5 ,"Wow. If you&amp;#39;re looking for the best breakfast sandwich in all the land...this is it. I didn&amp;#39;t even miss bacon or sausage (no meat). The way the cheese is griddled and crispy really ties the whole sandwich together.  If you like spicy, I would recommend adding the hot sauce. I went with the basic breakfast sandwich and it was anything but basic. Also tried the espresso bronut, but after the sandwich didn&amp;#39;t have room for more.  Delicious.",3/30/2023,5
1663,THE CAFE HOT. ,Main St,"breakfast_brunch,restaurant",ul,4.5 ,"Definitely not what I expected. It was decent. The line was long &amp;amp; the restaurant looked intriguing. The menu was hard to understand due to the style of it. I definitely think it&amp;#39;s cute but maybe add some paper menus with descriptions of the sandwiches for people to read while waiting in line wouldn&amp;#39;t hurt. Especially because I really had no idea what I was in for. This place was good, the interior was cute, but a little chaotic. <br&gt;<br&gt;**NOTE you need your vaccination card as of 2022 to sit inside.",11/27/2022,3
